player_name,placement,has_killacure24,has_clayschubiner,has_MarkMadness,has_socom1880,has_Rook,has_Arturias13,has_Chieffelix47,kills,kdRatio,score,timePlayed,headshots,executions,assists,percentTimeMoving,longestStreak,scorePerMinute,damageDone,distanceTraveled,deaths,damageTaken,damageDonePerMinute,medalXp,objectiveTeamWiped,objectiveLastStandKill,matchXp,scoreXp,totalXp,challengeXp,objectiveDestroyedVehicleMedium,teamSurvivalTime,objectiveBrDownEnemyCircle3,objectiveBrDownEnemyCircle1,objectiveBrMissionPickupTablet,bonusXp,objectiveReviver,objectiveBrKioskBuy,objectiveBrDownEnemyCircle6,gulagDeaths,gulagKills,objectiveBrCacheOpen,miscXp,team_size,match_id,match_timestamp,match_unix_timestamp,match_modeId,match_mapId,match_duration,match_playerCount,match_teamCount,match_mapName
MarkMadness,10,0,0,1,1,0,0,1,5.0,2.5,4425.0,1358.0,0.0,0.0,0.0,78.74016,7.0,195.5081001472754,1860.0,343879.66,2.0,563.0,82.17967599410899,300.0,2.0,5.0,10618.0,5625.0,17122.0,0.0,,1269888.0,,3.0,3.0,0.0,,1.0,,1.0,0.0,4.0,0.0,4,4856565118283673998,2020-05-23T08:09:25+00:00,1590221365.0,br_89,mp_donetsk2,1666.0,152,39,Verdansk
BobaMuncher,10,0,0,1,1,0,0,1,1.0,0.5,1100.0,1359.0,0.0,0.0,0.0,74.01575,1.0,48.565121412803535,601.0,393097.66,2.0,791.0,26.53421633554084,,,,,,,,,,,,,,,,,,,,,4,4856565118283673998,2020-05-23T08:09:25+00:00,1590221365.0,br_89,mp_donetsk2,1666.0,152,39,Verdansk
Chieffelix47,10,0,0,1,1,0,0,1,8.0,4.0,8325.0,1359.0,1.0,0.0,0.0,95.27559,6.0,367.5496688741722,3110.0,533623.0,2.0,412.0,137.30684326710818,365.0,,6.0,10618.0,10250.0,21740.0,0.0,,1269888.0,,8.0,3.0,0.0,,5.0,,0.0,1.0,7.0,0.0,4,4856565118283673998,2020-05-23T08:09:25+00:00,1590221365.0,br_89,mp_donetsk2,1666.0,152,39,Verdansk
socom1880,10,0,0,1,1,0,0,1,3.0,3.0,2300.0,1359.0,0.0,0.0,0.0,70.47244,2.0,101.54525386313466,992.0,389927.5,1.0,500.0,43.796909492273734,10.0,,2.0,10618.0,3600.0,14348.0,0.0,,1269888.0,,2.0,3.0,0.0,1.0,1.0,,1.0,0.0,3.0,0.0,4,4856565118283673998,2020-05-23T08:09:25+00:00,1590221365.0,br_89,mp_donetsk2,1666.0,152,39,Verdansk
MarkMadness,4,0,0,1,1,0,0,1,3.0,3.0,6050.0,1533.0,1.0,0.0,0.0,94.16262,3.0,236.79060665362036,1414.0,390410.78,1.0,396.0,55.342465753424655,20.0,,2.0,11980.0,9250.0,22024.0,0.0,,1425120.0,3.0,,4.0,0.0,2.0,4.0,,0.0,0.0,6.0,0.0,4,4108901168184354474,2020-05-23T07:42:32+00:00,1590219752.0,br_89,mp_donetsk2,1578.0,150,38,Verdansk
BobaMuncher,4,0,0,1,1,0,0,1,1.0,1.0,2400.0,1534.0,0.0,0.0,0.0,92.772766,0.0,93.8722294654498,331.0,367864.22,1.0,520.0,12.946544980443285,,,,,,,,,,,,,,,,,,,,,4,4108901168184354474,2020-05-23T07:42:32+00:00,1590219752.0,br_89,mp_donetsk2,1578.0,150,38,Verdansk
Chieffelix47,4,0,0,1,1,0,0,1,2.0,2.0,5825.0,1535.0,1.0,0.0,0.0,95.55247,1.0,227.6872964169381,2479.0,414502.62,1.0,415.0,96.89902280130293,50.0,1.0,1.0,11980.0,9225.0,21384.0,0.0,,1425120.0,3.0,1.0,4.0,0.0,,4.0,,0.0,0.0,7.0,0.0,4,4108901168184354474,2020-05-23T07:42:32+00:00,1590219752.0,br_89,mp_donetsk2,1578.0,150,38,Verdansk
socom1880,4,0,0,1,1,0,0,1,2.0,2.0,7975.0,1535.0,0.0,0.0,0.0,89.64559,4.0,311.72638436482083,2011.0,380524.28,1.0,402.0,78.60586319218241,10.0,1.0,3.0,11980.0,11175.0,23980.0,0.0,,1425120.0,2.0,1.0,4.0,0.0,,4.0,,0.0,0.0,14.0,0.0,4,4108901168184354474,2020-05-23T07:42:32+00:00,1590219752.0,br_89,mp_donetsk2,1578.0,150,38,Verdansk
MarkMadness,22,0,0,1,1,0,0,1,0.0,0.0,825.0,714.0,0.0,0.0,0.0,54.140125,1.0,69.32773109243696,698.0,104188.72,2.0,455.0,58.65546218487395,0.0,,1.0,6000.0,825.0,6825.0,0.0,,618768.0,,2.0,2.0,0.0,1.0,,,1.0,0.0,2.0,0.0,4,6706506010617513826,2020-05-23T07:29:27+00:00,1590218967.0,br_89,mp_donetsk2,1524.0,152,40,Verdansk
BobaMuncher,22,0,0,1,1,0,0,1,1.0,0.5,700.0,715.0,0.0,0.0,0.0,40.605095,1.0,58.74125874125875,538.0,175868.06,2.0,674.0,45.14685314685315,,,,,,,,,,,,,,,,,,,,,4,6706506010617513826,2020-05-23T07:29:27+00:00,1590218967.0,br_89,mp_donetsk2,1524.0,152,40,Verdansk
Chieffelix47,22,0,0,1,1,0,0,1,4.0,2.0,1475.0,715.0,0.0,0.0,0.0,89.171974,1.0,123.77622377622377,1649.0,317744.97,2.0,505.0,138.37762237762237,0.0,,1.0,6000.0,1475.0,7475.0,0.0,,618768.0,,4.0,2.0,0.0,,,,0.0,1.0,5.0,0.0,4,6706506010617513826,2020-05-23T07:29:27+00:00,1590218967.0,br_89,mp_donetsk2,1524.0,152,40,Verdansk
socom1880,22,0,0,1,1,0,0,1,2.0,1.0,1775.0,715.0,0.0,0.0,0.0,83.598724,2.0,148.95104895104896,887.0,271377.0,2.0,462.0,74.43356643356644,10.0,1.0,1.0,6000.0,1775.0,7785.0,0.0,,618768.0,,2.0,2.0,0.0,,,,0.0,1.0,5.0,0.0,4,6706506010617513826,2020-05-23T07:29:27+00:00,1590218967.0,br_89,mp_donetsk2,1524.0,152,40,Verdansk
MarkMadness,31,0,0,1,1,0,0,1,1.0,0.5,250.0,376.0,0.0,0.0,0.0,92.651764,1.0,39.8936170212766,262.0,112062.94,2.0,270.0,41.808510638297875,0.0,,,2729.0,250.0,2979.0,0.0,,313008.0,,,,0.0,,,,0.0,1.0,,0.0,4,15677909799878776597,2020-05-23T07:21:53+00:00,1590218513.0,br_89,mp_donetsk2,1616.0,149,39,Verdansk
BobaMuncher,31,0,0,1,1,0,0,1,0.0,0.0,0.0,378.0,0.0,0.0,0.0,59.10543,0.0,0.0,38.0,167370.27,2.0,348.0,6.031746031746032,,,,,,,,,,,,,,,,,,,,,4,15677909799878776597,2020-05-23T07:21:53+00:00,1590218513.0,br_89,mp_donetsk2,1616.0,149,39,Verdansk
Chieffelix47,31,0,0,1,1,0,0,1,0.0,0.0,100.0,377.0,0.0,0.0,0.0,89.45687,0.0,15.915119363395227,228.0,204438.97,2.0,400.0,36.286472148541115,10.0,,,2729.0,200.0,2939.0,0.0,,313008.0,,,,0.0,,,,1.0,0.0,1.0,0.0,4,15677909799878776597,2020-05-23T07:21:53+00:00,1590218513.0,br_89,mp_donetsk2,1616.0,149,39,Verdansk
socom1880,31,0,0,1,1,0,0,1,0.0,0.0,100.0,378.0,0.0,0.0,0.0,75.07988,0.0,15.873015873015872,242.0,199759.75,2.0,200.0,38.41269841269841,20.0,,,2729.0,400.0,3149.0,0.0,,313008.0,,,,0.0,,,,1.0,0.0,1.0,0.0,4,15677909799878776597,2020-05-23T07:21:53+00:00,1590218513.0,br_89,mp_donetsk2,1616.0,149,39,Verdansk
MarkMadness,21,0,0,1,1,0,0,1,0.0,0.0,1475.0,943.0,0.0,0.0,0.0,86.04651,1.0,93.84941675503711,389.0,331848.38,2.0,339.0,24.750795334040298,15.0,,1.0,6560.0,3295.0,9870.0,0.0,,859344.0,,,2.0,0.0,,1.0,,1.0,0.0,1.0,0.0,4,2205144070785326035,2020-05-23T07:05:31+00:00,1590217531.0,br_89,mp_donetsk2,1629.0,152,39,Verdansk
BobaMuncher,21,0,0,1,1,0,0,1,3.0,1.5,1325.0,945.0,1.0,0.0,0.0,97.093025,1.0,84.12698412698413,983.0,380997.9,2.0,213.0,62.41269841269841,,,,,,,,,,,,,,,,,,,,,4,2205144070785326035,2020-05-23T07:05:31+00:00,1590217531.0,br_89,mp_donetsk2,1629.0,152,39,Verdansk
Chieffelix47,21,0,0,1,1,0,0,1,5.0,2.5,4400.0,944.0,0.0,0.0,0.0,95.93023,3.0,279.66101694915255,1162.0,457976.88,2.0,637.0,73.85593220338984,35.0,1.0,2.0,6560.0,6320.0,13020.0,0.0,,859344.0,,5.0,2.0,0.0,,1.0,,0.0,1.0,2.0,0.0,4,2205144070785326035,2020-05-23T07:05:31+00:00,1590217531.0,br_89,mp_donetsk2,1629.0,152,39,Verdansk
socom1880,21,0,0,1,1,0,0,1,2.0,1.0,2750.0,945.0,0.0,0.0,0.0,80.23256,3.0,174.6031746031746,727.0,466406.84,2.0,542.0,46.15873015873016,30.0,,2.0,6560.0,4570.0,11217.0,0.0,,859344.0,,1.0,2.0,0.0,,2.0,,0.0,1.0,4.0,0.0,4,2205144070785326035,2020-05-23T07:05:31+00:00,1590217531.0,br_89,mp_donetsk2,1629.0,152,39,Verdansk
MarkMadness,14,0,0,1,1,0,0,1,0.0,0.0,4350.0,1237.0,0.0,0.0,0.0,79.15568,2.0,210.99434114793854,711.0,229820.75,2.0,532.0,34.48666127728375,20.0,,2.0,9379.0,5270.0,14726.0,0.0,,1145952.0,,,3.0,0.0,,2.0,,1.0,0.0,5.0,0.0,4,2179161667633927937,2020-05-23T06:43:52+00:00,1590216232.0,br_89,mp_donetsk2,1632.0,152,39,Verdansk
BobaMuncher,14,0,0,1,1,0,0,1,1.0,0.5,3000.0,1237.0,0.0,0.0,0.0,89.27001,1.0,145.51333872271624,569.0,312138.78,2.0,471.0,27.59902991107518,,,,,,,,,,,,,,,,,,,,,4,2179161667633927937,2020-05-23T06:43:52+00:00,1590216232.0,br_89,mp_donetsk2,1632.0,152,39,Verdansk
Chieffelix47,14,0,0,1,1,0,0,1,6.0,3.0,4375.0,1238.0,0.0,0.0,0.0,97.625336,4.0,212.03554119547658,2319.0,375561.28,2.0,702.0,112.39095315024232,50.0,1.0,3.0,9379.0,6095.0,15933.0,0.0,,1145952.0,,3.0,3.0,0.0,,2.0,,0.0,1.0,4.0,0.0,4,2179161667633927937,2020-05-23T06:43:52+00:00,1590216232.0,br_89,mp_donetsk2,1632.0,152,39,Verdansk
socom1880,14,0,0,1,1,0,0,1,6.0,3.0,5800.0,1239.0,0.0,0.0,0.0,85.31223,5.0,280.8716707021792,2150.0,251256.53,2.0,547.0,104.11622276029057,290.0,1.0,4.0,9379.0,6820.0,16893.0,0.0,,1145952.0,,4.0,3.0,0.0,1.0,3.0,,1.0,0.0,7.0,0.0,4,2179161667633927937,2020-05-23T06:43:52+00:00,1590216232.0,br_89,mp_donetsk2,1632.0,152,39,Verdansk
MarkMadness,8,0,1,1,0,0,0,0,3.0,3.0,3950.0,1495.0,0.0,0.0,0.0,92.170815,2.0,158.5284280936455,1112.0,506910.47,1.0,232.0,44.62876254180602,10.0,2.0,,12148.0,7150.0,19801.0,0.0,,1368528.0,2.0,,4.0,0.0,1.0,2.0,,0.0,0.0,3.0,0.0,3,14547597861664084549,2020-05-23T05:52:27+00:00,1590213147.0,br_25,mp_donetsk2,1595.0,154,55,Verdansk
clayschubiner,8,0,1,1,0,0,0,0,1.0,0.5,2950.0,1497.0,0.0,0.0,0.0,82.56228,0.0,118.23647294589178,342.0,562219.0,2.0,440.0,13.707414829659319,10.0,,,12148.0,6250.0,18408.0,0.0,,1368528.0,1.0,,4.0,0.0,,3.0,,1.0,0.0,2.0,0.0,3,14547597861664084549,2020-05-23T05:52:27+00:00,1590213147.0,br_25,mp_donetsk2,1595.0,154,55,Verdansk
bsveum,8,0,1,1,0,0,0,0,0.0,0.0,3900.0,1497.0,0.0,0.0,0.0,88.96797,2.0,156.312625250501,553.0,558828.6,1.0,297.0,22.16432865731463,,,,,,,,,,,,,,,,,,,,,3,14547597861664084549,2020-05-23T05:52:27+00:00,1590213147.0,br_25,mp_donetsk2,1595.0,154,55,Verdansk
MarkMadness,33,0,1,1,0,0,0,0,1.0,0.5,2875.0,591.0,0.0,0.0,0.0,87.08415,1.0,291.87817258883246,749.0,288009.7,2.0,658.0,76.04060913705584,15.0,,1.0,5212.0,3375.0,8602.0,0.0,,519552.0,,2.0,2.0,0.0,,1.0,,1.0,0.0,2.0,0.0,3,1488183058811682451,2020-05-23T05:41:15+00:00,1590212475.0,br_25,mp_donetsk2,1599.0,148,54,Verdansk
clayschubiner,33,0,1,1,0,0,0,0,0.0,0.0,900.0,593.0,0.0,0.0,0.0,93.93347,0.0,91.06239460370995,110.0,296478.62,2.0,200.0,11.129848229342327,40.0,,,5212.0,1900.0,7152.0,0.0,,519552.0,,,2.0,0.0,,,,1.0,0.0,7.0,0.0,3,1488183058811682451,2020-05-23T05:41:15+00:00,1590212475.0,br_25,mp_donetsk2,1599.0,148,54,Verdansk
bsveum,33,0,1,1,0,0,0,0,1.0,1.0,2350.0,593.0,0.0,0.0,0.0,90.811966,1.0,237.77403035413155,183.0,403582.25,1.0,219.0,18.51602023608769,,,,,,,,,,,,,,,,,,,,,3,1488183058811682451,2020-05-23T05:41:15+00:00,1590212475.0,br_25,mp_donetsk2,1599.0,148,54,Verdansk
MarkMadness,25,0,1,1,0,0,0,0,1.0,0.5,700.0,770.0,0.0,0.0,0.0,87.082726,1.0,54.54545454545455,151.0,345970.75,2.0,384.0,11.766233766233766,0.0,,,6410.0,1900.0,8310.0,0.0,,678096.0,,,3.0,0.0,1.0,,,0.0,1.0,1.0,0.0,3,3041861200708209243,2020-05-23T05:27:18+00:00,1590211638.0,br_25,mp_donetsk2,1579.0,149,54,Verdansk
clayschubiner,25,0,1,1,0,0,0,0,1.0,0.5,725.0,773.0,0.0,0.0,0.0,52.975327,1.0,56.27425614489004,262.0,318170.06,2.0,285.0,20.33635187580854,20.0,,1.0,6410.0,2025.0,8455.0,0.0,,678096.0,,1.0,3.0,0.0,,,,1.0,0.0,1.0,0.0,3,3041861200708209243,2020-05-23T05:27:18+00:00,1590211638.0,br_25,mp_donetsk2,1579.0,149,54,Verdansk
bsveum,25,0,1,1,0,0,0,0,0.0,0.0,450.0,773.0,0.0,0.0,0.0,50.798256,0.0,34.92884864165588,531.0,321721.72,2.0,366.0,41.216041397153944,,,,,,,,,,,,,,,,,,,,,3,3041861200708209243,2020-05-23T05:27:18+00:00,1590211638.0,br_25,mp_donetsk2,1579.0,149,54,Verdansk
MarkMadness,21,0,1,1,0,0,0,1,3.0,1.5,3750.0,884.0,0.0,0.0,0.0,98.37092,3.0,254.52488687782807,1404.0,286519.1,2.0,638.0,95.29411764705883,20.0,1.0,2.0,6699.0,4750.0,11469.0,0.0,,798000.0,,3.0,3.0,0.0,,2.0,,1.0,0.0,3.0,0.0,4,10312642939920303730,2020-05-23T05:09:09+00:00,1590210549.0,br_89,mp_donetsk2,1568.0,148,39,Verdansk
Chieffelix47,21,0,1,1,0,0,0,1,1.0,0.3333333333333333,1225.0,885.0,0.0,0.0,0.0,92.105255,1.0,83.05084745762711,795.0,360668.2,3.0,838.0,53.898305084745765,10.0,,1.0,6699.0,2325.0,9054.0,0.0,,798000.0,,1.0,3.0,0.0,1.0,1.0,,2.0,0.0,1.0,0.0,4,10312642939920303730,2020-05-23T05:09:09+00:00,1590210549.0,br_89,mp_donetsk2,1568.0,148,39,Verdansk
clayschubiner,21,0,1,1,0,0,0,1,1.0,0.3333333333333333,1000.0,886.0,1.0,0.0,0.0,82.706764,1.0,67.72009029345372,468.0,397770.22,3.0,829.0,31.693002257336342,10.0,,2.0,6699.0,2000.0,8766.0,0.0,,798000.0,,1.0,3.0,0.0,,,,2.0,0.0,1.0,0.0,4,10312642939920303730,2020-05-23T05:09:09+00:00,1590210549.0,br_89,mp_donetsk2,1568.0,148,39,Verdansk
bsveum,21,0,1,1,0,0,0,1,1.0,0.5,1250.0,886.0,0.0,0.0,0.0,93.98496,1.0,84.65011286681717,131.0,368065.06,2.0,579.0,8.871331828442438,,,,,,,,,,,,,,,,,,,,,4,10312642939920303730,2020-05-23T05:09:09+00:00,1590210549.0,br_89,mp_donetsk2,1568.0,148,39,Verdansk
MarkMadness,17,0,0,1,0,0,0,1,4.0,2.0,4200.0,1048.0,0.0,0.0,0.0,97.092415,3.0,240.4580152671756,1042.0,353091.25,2.0,314.0,59.656488549618324,35.0,1.0,2.0,9145.0,5940.0,15280.0,0.0,,970224.0,,3.0,4.0,0.0,,2.0,,0.0,1.0,6.0,0.0,3,10907510635765203502,2020-05-23T01:02:21+00:00,1590195741.0,br_25,mp_donetsk2,1597.0,154,54,Verdansk
Chieffelix47,17,0,0,1,0,0,0,1,2.0,1.0,4550.0,1057.0,0.0,0.0,0.0,60.371517,1.0,258.27814569536423,696.0,343969.9,2.0,377.0,39.508041627246925,10.0,1.0,,9145.0,6590.0,15795.0,0.0,,970224.0,,2.0,4.0,0.0,1.0,2.0,,0.0,1.0,3.0,0.0,3,10907510635765203502,2020-05-23T01:02:21+00:00,1590195741.0,br_25,mp_donetsk2,1597.0,154,54,Verdansk
bsveum,17,0,0,1,0,0,0,1,3.0,1.5,1400.0,1057.0,1.0,0.0,0.0,89.17526,2.0,79.47019867549669,941.0,382813.84,2.0,545.0,53.41532639545884,,,,,,,,,,,,,,,,,,,,,3,10907510635765203502,2020-05-23T01:02:21+00:00,1590195741.0,br_25,mp_donetsk2,1597.0,154,54,Verdansk
MarkMadness,1,0,0,1,1,0,0,1,2.0,0.6666666666666666,1400.0,1729.0,1.0,0.0,0.0,73.83832,1.0,48.582995951417004,1018.0,410343.06,3.0,551.0,35.32677848467322,10.0,,2.0,13876.0,3140.0,17233.0,0.0,,1636000.0,,1.0,4.0,0.0,,,,2.0,0.0,3.0,0.0,3,17365024799631896736,2020-05-23T00:30:38+00:00,1590193838.0,br_25,mp_donetsk2,1636.0,151,53,Verdansk
Chieffelix47,1,0,0,1,1,0,0,1,3.0,3.0,3125.0,1730.0,0.0,0.0,0.0,96.43539,2.0,108.38150289017341,1710.0,571655.2,1.0,373.0,59.30635838150289,40.0,1.0,1.0,13876.0,5265.0,19474.0,0.0,,1636000.0,,2.0,4.0,0.0,1.0,1.0,,0.0,1.0,5.0,0.0,3,17365024799631896736,2020-05-23T00:30:38+00:00,1590193838.0,br_25,mp_donetsk2,1636.0,151,53,Verdansk
socom1880,1,0,0,1,1,0,0,1,6.0,6.0,7250.0,1731.0,0.0,0.0,0.0,94.207504,6.0,251.2998266897747,1903.0,558084.5,1.0,439.0,65.96187175043327,260.0,1.0,4.0,13876.0,9140.0,24570.0,0.0,,1636000.0,,1.0,4.0,0.0,,4.0,1.0,0.0,1.0,5.0,0.0,3,17365024799631896736,2020-05-23T00:30:38+00:00,1590193838.0,br_25,mp_donetsk2,1636.0,151,53,Verdansk
MarkMadness,27,0,0,1,1,0,0,1,0.0,0.0,650.0,662.0,0.0,0.0,0.0,88.0829,0.0,58.912386706948645,546.0,256146.98,2.0,227.0,49.48640483383686,0.0,,,6334.0,2750.0,9084.0,0.0,,584112.0,,1.0,3.0,0.0,,,,1.0,0.0,3.0,0.0,3,8459249727800459682,2020-05-23T00:18:20+00:00,1590193100.0,br_25,mp_donetsk2,1548.0,149,54,Verdansk
Chieffelix47,27,0,0,1,1,0,0,1,1.0,0.5,2225.0,664.0,0.0,0.0,0.0,98.445595,1.0,201.05421686746988,458.0,342840.34,2.0,260.0,41.3855421686747,20.0,,1.0,6334.0,4525.0,10879.0,0.0,,584112.0,,1.0,3.0,0.0,,1.0,,1.0,0.0,7.0,0.0,3,8459249727800459682,2020-05-23T00:18:20+00:00,1590193100.0,br_25,mp_donetsk2,1548.0,149,54,Verdansk
socom1880,27,0,0,1,1,0,0,1,0.0,0.0,3775.0,664.0,0.0,0.0,0.0,73.40242,0.0,341.1144578313253,0.0,367344.28,2.0,358.0,0.0,20.0,,,6334.0,6075.0,12429.0,0.0,,584112.0,,,3.0,0.0,,2.0,,1.0,0.0,4.0,0.0,3,8459249727800459682,2020-05-23T00:18:20+00:00,1590193100.0,br_25,mp_donetsk2,1548.0,149,54,Verdansk
MarkMadness,20,0,0,1,1,0,0,0,1.0,0.5,4650.0,788.0,1.0,0.0,0.0,92.98998,1.0,354.06091370558374,326.0,300611.06,2.0,619.0,24.82233502538071,10.0,,,7673.0,7850.0,15533.0,0.0,,704352.0,,,4.0,0.0,,2.0,,0.0,1.0,9.0,0.0,2,17406940848177959781,2020-05-23T00:02:45+00:00,1590192165.0,br_25,mp_donetsk2,1650.0,150,53,Verdansk
socom1880,20,0,0,1,1,0,0,0,0.0,0.0,2250.0,790.0,0.0,0.0,0.0,76.53791,0.0,170.8860759493671,442.0,187523.84,3.0,300.0,33.56962025316456,20.0,,,7673.0,5550.0,13243.0,0.0,,704352.0,,1.0,4.0,0.0,,1.0,,2.0,0.0,9.0,0.0,2,17406940848177959781,2020-05-23T00:02:45+00:00,1590192165.0,br_25,mp_donetsk2,1650.0,150,53,Verdansk
MarkMadness,17,0,0,1,1,0,0,0,1.0,0.5,5350.0,1042.0,0.0,0.0,0.0,96.454636,1.0,308.0614203454894,398.0,546321.56,2.0,365.0,22.91746641074856,25.0,,,9392.0,7650.0,17117.0,0.0,,959376.0,,,4.0,0.0,,3.0,,0.0,1.0,6.0,0.0,2,13620976753849684048,2020-05-22T23:44:07+00:00,1590191047.0,br_25,mp_donetsk2,1545.0,153,55,Verdansk
socom1880,17,0,0,1,1,0,0,0,0.0,0.0,2000.0,1043.0,0.0,0.0,0.0,82.37747,0.0,115.05273250239694,324.0,314133.47,2.0,304.0,18.638542665388304,0.0,,,9392.0,4100.0,13492.0,0.0,,959376.0,,,4.0,0.0,,1.0,,1.0,0.0,7.0,0.0,2,13620976753849684048,2020-05-22T23:44:07+00:00,1590191047.0,br_25,mp_donetsk2,1545.0,153,55,Verdansk
MarkMadness,14,0,0,1,1,0,0,1,1.0,0.5,950.0,1079.0,1.0,0.0,0.0,90.909096,1.0,52.82669138090825,1349.0,513627.47,2.0,595.0,75.01390176088971,10.0,,,9021.0,2770.0,11801.0,0.0,,1005648.0,,2.0,4.0,0.0,,,,0.0,1.0,1.0,0.0,4,590585421311933042,2020-05-22T21:01:44+00:00,1590181304.0,br_89,mp_donetsk2,1624.0,153,41,Verdansk
BobaMuncher,14,0,0,1,1,0,0,1,1.0,0.5,1150.0,1080.0,1.0,0.0,0.0,95.9041,1.0,63.88888888888889,471.0,376399.47,2.0,311.0,26.166666666666668,,,,,,,,,,,,,,,,,,,,,4,590585421311933042,2020-05-22T21:01:44+00:00,1590181304.0,br_89,mp_donetsk2,1624.0,153,41,Verdansk
Chieffelix47,14,0,0,1,1,0,0,1,3.0,1.5,2975.0,1080.0,1.0,0.0,0.0,97.402596,2.0,165.27777777777777,1173.0,458118.1,2.0,473.0,65.16666666666667,20.0,1.0,1.0,9021.0,4795.0,13836.0,0.0,,1005648.0,,2.0,4.0,0.0,,1.0,,0.0,1.0,4.0,0.0,4,590585421311933042,2020-05-22T21:01:44+00:00,1590181304.0,br_89,mp_donetsk2,1624.0,153,41,Verdansk
socom1880,14,0,0,1,1,0,0,1,0.0,0.0,400.0,1081.0,0.0,0.0,0.0,61.938065,0.0,22.201665124884364,199.0,308348.4,3.0,602.0,11.045328399629973,0.0,,,9021.0,2220.0,11241.0,0.0,,1005648.0,,,4.0,0.0,,,,2.0,0.0,,0.0,4,590585421311933042,2020-05-22T21:01:44+00:00,1590181304.0,br_89,mp_donetsk2,1624.0,153,41,Verdansk
MarkMadness,3,0,0,1,1,0,0,0,1.0,0.5,4450.0,1627.0,1.0,0.0,0.0,95.899475,1.0,164.10571604179472,344.0,533714.8,2.0,386.0,12.685925015365704,10.0,,,13608.0,5650.0,19382.0,0.0,,1519776.0,,,3.0,0.0,,4.0,,0.0,1.0,6.0,0.0,3,6908444578101506778,2020-05-22T20:31:03+00:00,1590179463.0,br_25,mp_donetsk2,1573.0,156,56,Verdansk
BobaMuncher,3,0,0,1,1,0,0,0,0.0,0.0,1700.0,1629.0,0.0,0.0,0.0,80.687836,0.0,62.61510128913444,518.0,414635.3,4.0,797.0,19.079189686924494,,,,,,,,,,,,,,,,,,,,,3,6908444578101506778,2020-05-22T20:31:03+00:00,1590179463.0,br_25,mp_donetsk2,1573.0,156,56,Verdansk
socom1880,3,0,0,1,1,0,0,0,2.0,1.0,7450.0,1629.0,1.0,0.0,0.0,90.27778,2.0,274.4014732965009,1599.0,476547.16,2.0,499.0,58.89502762430939,20.0,,2.0,13608.0,8650.0,22528.0,0.0,,1519776.0,,,3.0,0.0,,4.0,,1.0,0.0,18.0,0.0,3,6908444578101506778,2020-05-22T20:31:03+00:00,1590179463.0,br_25,mp_donetsk2,1573.0,156,56,Verdansk
MarkMadness,31,0,0,1,1,0,0,0,3.0,1.0,1400.0,584.0,1.0,0.0,0.0,90.373276,2.0,143.83561643835614,1084.0,254560.27,3.0,428.0,111.36986301369863,20.0,,2.0,5603.0,1400.0,7023.0,0.0,,508272.0,,2.0,2.0,0.0,,,,1.0,1.0,3.0,0.0,2,4133415488689628125,2020-05-22T20:15:37+00:00,1590178537.0,br_25,mp_donetsk2,1500.0,150,56,Verdansk
socom1880,31,0,0,1,1,0,0,0,4.0,2.0,3000.0,586.0,0.0,0.0,0.0,96.26719,3.0,307.1672354948805,809.0,265730.88,2.0,416.0,82.83276450511944,45.0,1.0,2.0,5603.0,3100.0,8748.0,0.0,,508272.0,,3.0,2.0,0.0,,2.0,,0.0,1.0,,0.0,2,4133415488689628125,2020-05-22T20:15:37+00:00,1590178537.0,br_25,mp_donetsk2,1500.0,150,56,Verdansk
MarkMadness,52,0,0,1,1,0,0,0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,92.59259,0.0,0.0,12.0,150399.2,1.0,112.0,4.556962025316456,0.0,,,767.0,0.0,767.0,0.0,,86208.0,,,,0.0,,,,0.0,0.0,,0.0,2,7295733279378565758,2020-05-22T20:11:24+00:00,1590178284.0,br_25,mp_donetsk2,1646.0,148,55,Verdansk
socom1880,52,0,0,1,1,0,0,0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,98.76543,0.0,0.0,168.0,245468.81,1.0,100.0,62.60869565217392,20.0,,,767.0,200.0,987.0,0.0,,86208.0,,,,0.0,,,,0.0,0.0,,0.0,2,7295733279378565758,2020-05-22T20:11:24+00:00,1590178284.0,br_25,mp_donetsk2,1646.0,148,55,Verdansk
MarkMadness,31,0,0,1,1,0,0,0,2.0,1.0,1400.0,589.0,0.0,0.0,0.0,96.11651,3.0,142.6146010186757,551.0,225145.8,2.0,376.0,56.12903225806452,30.0,1.0,2.0,5636.0,1900.0,7566.0,0.0,,516768.0,,2.0,1.0,0.0,,,,1.0,0.0,2.0,0.0,2,2480547623183897014,2020-05-22T20:00:14+00:00,1590177614.0,br_25,mp_donetsk2,1599.0,149,55,Verdansk
socom1880,31,0,0,1,1,0,0,0,3.0,1.5,825.0,591.0,0.0,0.0,0.0,78.64078,2.0,83.75634517766498,1081.0,209523.05,2.0,384.0,109.74619289340102,15.0,,1.0,5636.0,1325.0,6976.0,0.0,,516768.0,,2.0,1.0,0.0,,,,0.0,1.0,1.0,0.0,2,2480547623183897014,2020-05-22T20:00:14+00:00,1590177614.0,br_25,mp_donetsk2,1599.0,149,55,Verdansk
