player_name,placement,has_killacure24,has_Chieffelix47,has_Rook,has_MarkMadness,has_socom1880,has_Arturias13,has_clayschubiner,kills,kdRatio,score,timePlayed,headshots,executions,assists,percentTimeMoving,longestStreak,scorePerMinute,damageDone,distanceTraveled,deaths,damageTaken,damageDonePerMinute,medalXp,objectiveTeamWiped,objectiveLastStandKill,matchXp,scoreXp,totalXp,challengeXp,objectiveDestroyedVehicleMedium,teamSurvivalTime,objectiveBrDownEnemyCircle3,objectiveBrDownEnemyCircle1,objectiveBrMissionPickupTablet,bonusXp,objectiveReviver,objectiveBrKioskBuy,objectiveBrDownEnemyCircle6,gulagDeaths,gulagKills,objectiveBrCacheOpen,miscXp,match_id,match_modeId,match_mapId,match_duration,match_playerCount,match_teamCount,match_mapName
clayschubiner,14,True,False,False,False,False,True,True,0.0,0.0,3600.0,1122.0,0.0,0.0,0.0,83.33333,0.0,192.5133689839572,142.0,279180.2,2.0,431.0,7.593582887700535,10.0,,,9280.0,4900.0,14300.0,0.0,,1042080.0,,,3.0,0.0,,3.0,,1.0,0.0,1.0,0.0,4263725186990880893,br_25,mp_donetsk2,1609.0,149,50,Verdansk
killacure24,14,True,False,False,False,False,True,True,0.0,0.0,3200.0,1122.0,0.0,0.0,0.0,79.961464,0.0,171.12299465240642,331.0,317377.66,2.0,300.0,17.70053475935829,0.0,,,9280.0,4500.0,13880.0,0.0,,1042080.0,,,3.0,0.0,,3.0,,1.0,0.0,6.0,0.0,4263725186990880893,br_25,mp_donetsk2,1609.0,149,50,Verdansk
MarkMadness,2,False,False,False,True,False,True,True,2.0,1.0,2350.0,1684.0,0.0,0.0,0.0,88.27279,1.0,83.729216152019,1492.0,466058.6,2.0,728.0,53.15914489311164,10.0,,,13287.0,7700.0,21379.0,0.0,,1586256.0,,1.0,5.0,0.0,1.0,1.0,,0.0,1.0,4.0,0.0,13576501874567110983,br_25,mp_donetsk2,1632.0,150,50,Verdansk
Arturias13,2,False,False,False,True,False,True,True,5.0,2.5,7225.0,1684.0,1.0,0.0,0.0,92.73423,4.0,257.42280285035633,2334.0,459942.06,2.0,505.0,83.15914489311164,,,,,,,,,,,,,,,,,,,,,13576501874567110983,br_25,mp_donetsk2,1632.0,150,50,Verdansk
clayschubiner,2,False,False,False,True,False,True,True,5.0,1.6666666666666667,4350.0,1685.0,1.0,0.0,0.0,71.06438,2.0,154.89614243323442,1158.0,365245.8,3.0,752.0,41.23442136498517,40.0,1.0,4.0,13287.0,9700.0,25061.0,0.0,,1586256.0,,2.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,13576501874567110983,br_25,mp_donetsk2,1632.0,150,50,Verdansk
MarkMadness,9,False,False,False,True,False,True,True,1.0,0.5,4000.0,1322.0,0.0,0.0,0.0,69.63563,0.0,181.5431164901664,158.0,384930.78,2.0,324.0,7.170953101361573,0.0,,,10886.0,6920.0,17806.0,0.0,,1230720.0,,,5.0,0.0,,2.0,,1.0,0.0,4.0,0.0,9764852758906203144,br_25,mp_donetsk2,1628.0,150,51,Verdansk
Arturias13,9,False,False,False,True,False,True,True,5.0,2.5,7475.0,1322.0,2.0,0.0,0.0,96.76113,4.0,339.25869894099844,2541.0,464930.8,2.0,511.0,115.32526475037821,,,,,,,,,,,,,,,,,,,,,9764852758906203144,br_25,mp_donetsk2,1628.0,150,51,Verdansk
clayschubiner,9,False,False,False,True,False,True,True,0.0,0.0,1600.0,1323.0,0.0,0.0,0.0,76.51822,0.0,72.56235827664399,322.0,421090.88,4.0,610.0,14.603174603174603,10.0,,,10886.0,4520.0,15426.0,0.0,,1230720.0,,,5.0,0.0,,1.0,,3.0,0.0,2.0,0.0,9764852758906203144,br_25,mp_donetsk2,1628.0,150,51,Verdansk
MarkMadness,4,False,False,False,True,False,True,True,6.0,2.0,7575.0,1578.0,1.0,0.0,0.0,93.35124,8.0,288.0228136882129,3306.0,300830.38,3.0,993.0,125.70342205323193,335.0,3.0,6.0,12764.0,11725.0,30297.0,0.0,,1489344.0,2.0,3.0,4.0,0.0,,3.0,,2.0,0.0,2.0,0.0,12895328965133977189,br_25,mp_donetsk2,1632.0,150,51,Verdansk
Arturias13,4,False,False,False,True,False,True,True,10.0,10.0,11900.0,1578.0,4.0,0.0,0.0,90.66488,10.0,452.4714828897338,2363.0,389168.75,1.0,349.0,89.84790874524714,,,,,,,,,,,,,,,,,,,,,12895328965133977189,br_25,mp_donetsk2,1632.0,150,51,Verdansk
clayschubiner,4,False,False,False,True,False,True,True,2.0,2.0,4425.0,1579.0,0.0,0.0,0.0,91.33647,2.0,168.1443951868271,1083.0,395004.1,1.0,550.0,41.15262824572514,0.0,,1.0,12764.0,8375.0,21954.0,0.0,,1489344.0,,1.0,4.0,0.0,1.0,3.0,,0.0,0.0,1.0,0.0,12895328965133977189,br_25,mp_donetsk2,1632.0,150,51,Verdansk
Chieffelix47,14,True,True,False,False,True,False,True,2.0,0.6666666666666666,3225.0,1054.0,0.0,0.0,0.0,91.57128,2.0,183.5863377609108,1256.0,323676.56,3.0,602.0,71.49905123339659,30.0,,3.0,8687.0,7550.0,17677.0,0.0,,968448.0,,2.0,4.0,0.0,,1.0,,2.0,0.0,8.0,0.0,10988298320396011404,br_89,mp_donetsk2,1611.0,152,39,Verdansk
clayschubiner,14,True,True,False,False,True,False,True,0.0,0.0,2000.0,1055.0,0.0,0.0,0.0,57.752342,0.0,113.74407582938389,549.0,331472.53,3.0,539.0,31.22274881516588,0.0,,,8687.0,6300.0,14987.0,0.0,,968448.0,,,4.0,0.0,,1.0,,2.0,0.0,2.0,0.0,10988298320396011404,br_89,mp_donetsk2,1611.0,152,39,Verdansk
killacure24,14,True,True,False,False,True,False,True,3.0,1.0,1550.0,1054.0,0.0,0.0,0.0,56.711758,1.0,88.23529411764707,637.0,325609.06,3.0,1468.0,36.2618595825427,35.0,,2.0,8687.0,6050.0,16049.0,0.0,,968448.0,,1.0,4.0,0.0,,,,1.0,1.0,2.0,0.0,10988298320396011404,br_89,mp_donetsk2,1611.0,152,39,Verdansk
socom1880,14,True,True,False,False,True,False,True,1.0,0.5,6450.0,1054.0,0.0,0.0,0.0,92.091576,1.0,367.1726755218216,201.0,320146.8,2.0,460.0,11.44212523719165,0.0,,,8687.0,10750.0,19687.0,0.0,,968448.0,,,4.0,0.0,,4.0,,0.0,1.0,9.0,0.0,10988298320396011404,br_89,mp_donetsk2,1611.0,152,39,Verdansk
Arturias13,2,False,False,False,False,True,True,True,2.0,2.0,5675.0,1705.0,1.0,0.0,0.0,76.14213,3.0,199.7067448680352,710.0,531825.75,1.0,370.0,24.98533724340176,,,,,,,,,,,,,,,,,,,,,4060958041118151744,br_25,mp_donetsk2,1638.0,150,52,Verdansk
clayschubiner,2,False,False,False,False,True,True,True,3.0,0.75,3350.0,1717.0,1.0,0.0,0.0,79.63198,2.0,117.06464764123471,953.0,563772.25,4.0,1249.0,33.30227140361095,30.0,1.0,3.0,13458.0,7800.0,22954.0,0.0,,1592832.0,,2.0,5.0,0.0,,1.0,1.0,3.0,0.0,1.0,0.0,4060958041118151744,br_25,mp_donetsk2,1638.0,150,52,Verdansk
socom1880,2,False,False,False,False,True,True,True,3.0,3.0,8125.0,1717.0,2.0,0.0,0.0,87.24619,4.0,283.9254513686663,2209.0,470746.7,1.0,347.0,77.19277810133954,60.0,1.0,3.0,13458.0,12575.0,28116.0,0.0,,1592832.0,1.0,3.0,5.0,0.0,,4.0,1.0,0.0,0.0,6.0,0.0,4060958041118151744,br_25,mp_donetsk2,1638.0,150,52,Verdansk
Arturias13,7,False,False,False,False,True,True,True,2.0,1.0,1500.0,1470.0,0.0,0.0,0.0,93.61393,1.0,61.224489795918366,658.0,775972.4,2.0,672.0,26.857142857142858,,,,,,,,,,,,,,,,,,,,,3503188219025969112,br_25,mp_donetsk2,1570.0,150,50,Verdansk
clayschubiner,7,False,False,False,False,True,True,True,1.0,0.5,3675.0,1470.0,0.0,0.0,0.0,90.711174,1.0,150.0,468.0,683272.5,2.0,622.0,19.102040816326532,10.0,,1.0,11727.0,9065.0,21759.0,0.0,,1372128.0,,,5.0,0.0,,2.0,,1.0,0.0,3.0,0.0,3503188219025969112,br_25,mp_donetsk2,1570.0,150,50,Verdansk
socom1880,7,False,False,False,False,True,True,True,6.0,3.0,8450.0,1470.0,0.0,0.0,0.0,89.62264,5.0,344.8979591836735,1483.0,604678.5,2.0,764.0,60.53061224489796,310.0,2.0,3.0,11727.0,13765.0,29665.0,0.0,,1372128.0,,,5.0,0.0,1.0,4.0,,0.0,1.0,9.0,0.0,3503188219025969112,br_25,mp_donetsk2,1570.0,150,50,Verdansk
Chieffelix47,10,False,True,False,False,True,True,True,3.0,1.5,2900.0,1132.0,1.0,0.0,0.0,96.94365,2.0,153.71024734982333,2227.0,415008.22,2.0,698.0,118.03886925795052,50.0,,2.0,9952.0,6060.0,17532.0,0.0,,1050576.0,,2.0,4.0,0.0,,1.0,,0.0,1.0,7.0,0.0,4603501361398602101,br_89,mp_donetsk2,1592.0,152,40,Verdansk
Arturias13,10,False,True,False,False,True,True,True,4.0,2.0,2775.0,1132.0,0.0,0.0,0.0,94.55588,3.0,147.08480565371025,1807.0,358829.88,2.0,394.0,95.77738515901059,,,,,,,,,,,,,,,,,,,,,4603501361398602101,br_89,mp_donetsk2,1592.0,152,40,Verdansk
clayschubiner,10,False,True,False,False,True,True,True,1.0,0.5,1575.0,1132.0,0.0,0.0,0.0,80.229225,1.0,83.48056537102472,512.0,342270.2,2.0,390.0,27.137809187279153,0.0,,1.0,9952.0,4335.0,14656.0,0.0,,1050576.0,,1.0,4.0,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,4603501361398602101,br_89,mp_donetsk2,1592.0,152,40,Verdansk
socom1880,10,False,True,False,False,True,True,True,1.0,0.5,6125.0,1132.0,1.0,0.0,0.0,83.65201,2.0,324.64664310954066,196.0,368496.03,2.0,342.0,10.3886925795053,40.0,1.0,1.0,9952.0,9010.0,19886.0,0.0,,1050576.0,,1.0,4.0,0.0,1.0,3.0,,1.0,0.0,8.0,0.0,4603501361398602101,br_89,mp_donetsk2,1592.0,152,40,Verdansk
Chieffelix47,19,False,True,False,False,True,True,True,1.0,0.5,1550.0,787.0,1.0,0.0,0.0,99.01686,3.0,118.1702668360864,670.0,391653.7,2.0,305.0,51.08005082592122,60.0,1.0,2.0,6768.0,2350.0,10566.0,0.0,,718800.0,,1.0,3.0,0.0,,,,1.0,0.0,2.0,0.0,12484950052323678421,br_89,mp_donetsk2,1579.0,152,39,Verdansk
Arturias13,19,False,True,False,False,True,True,True,2.0,1.0,1500.0,787.0,0.0,0.0,0.0,91.994385,2.0,114.35832274459975,1240.0,396604.47,2.0,428.0,94.53621346886912,,,,,,,,,,,,,,,,,,,,,12484950052323678421,br_89,mp_donetsk2,1579.0,152,39,Verdansk
clayschubiner,19,False,True,False,False,True,True,True,2.0,1.0,575.0,796.0,0.0,0.0,0.0,91.994385,0.0,43.34170854271357,886.0,409479.3,2.0,498.0,66.78391959798995,0.0,,,6768.0,1075.0,7918.0,0.0,,718800.0,,2.0,3.0,0.0,,,,1.0,0.0,1.0,0.0,12484950052323678421,br_89,mp_donetsk2,1579.0,152,39,Verdansk
socom1880,19,False,True,False,False,True,True,True,3.0,1.5,4650.0,787.0,0.0,0.0,0.0,78.65169,3.0,354.5108005082592,1040.0,388678.22,2.0,328.0,79.28843710292249,,,,,,,,,,,,,,,,,,,,,12484950052323678421,br_89,mp_donetsk2,1579.0,152,39,Verdansk
MarkMadness,6,True,False,False,True,True,False,True,2.0,0.5,4100.0,1681.0,0.0,0.0,0.0,68.640205,2.0,146.34146341463415,582.0,499825.06,4.0,621.0,20.773349196906604,30.0,2.0,2.0,11805.0,9090.0,21771.0,0.0,,1477104.0,1.0,,5.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,9014451511591930943,br_89,mp_donetsk2,1608.0,151,38,Verdansk
clayschubiner,6,True,False,False,True,True,False,True,2.0,0.6666666666666666,3450.0,1682.0,0.0,0.0,0.0,73.84515,0.0,123.06777645659929,818.0,501759.2,3.0,697.0,29.179548156956002,0.0,,,11805.0,8240.0,20045.0,0.0,,1477104.0,1.0,2.0,5.0,0.0,,1.0,,2.0,0.0,6.0,0.0,9014451511591930943,br_89,mp_donetsk2,1608.0,151,38,Verdansk
killacure24,6,True,False,False,True,True,False,True,8.0,2.6666666666666665,7800.0,1682.0,0.0,0.0,0.0,67.98959,7.0,278.2401902497027,3970.0,469684.97,3.0,418.0,141.61712247324613,300.0,2.0,8.0,11805.0,12890.0,27612.0,0.0,,1477104.0,1.0,4.0,5.0,0.0,1.0,1.0,2.0,2.0,0.0,9.0,0.0,9014451511591930943,br_89,mp_donetsk2,1608.0,151,38,Verdansk
socom1880,6,True,False,False,True,True,False,True,6.0,3.0,9075.0,1682.0,2.0,0.0,0.0,85.23097,4.0,323.7217598097503,2844.0,546313.56,2.0,949.0,101.45065398335315,,,,,,,,,,,,,,,,,,,,,9014451511591930943,br_89,mp_donetsk2,1608.0,151,38,Verdansk
MarkMadness,15,True,False,False,True,True,False,True,2.0,1.0,5300.0,1041.0,0.0,0.0,0.0,73.60673,2.0,305.47550432276654,1379.0,381128.2,2.0,418.0,79.48126801152738,30.0,,2.0,8274.0,7500.0,15928.0,0.0,,959520.0,,4.0,5.0,0.0,1.0,3.0,,1.0,0.0,6.0,0.0,10681943416204121872,br_89,mp_donetsk2,1616.0,154,38,Verdansk
clayschubiner,15,True,False,False,True,True,False,True,1.0,0.5,1850.0,1042.0,0.0,0.0,0.0,97.791794,1.0,106.52591170825336,244.0,450737.72,2.0,491.0,14.049904030710172,0.0,,,8274.0,3950.0,12274.0,0.0,,959520.0,,,5.0,0.0,,2.0,,0.0,1.0,3.0,0.0,10681943416204121872,br_89,mp_donetsk2,1616.0,154,38,Verdansk
killacure24,15,True,False,False,True,True,False,True,1.0,0.5,800.0,1042.0,0.0,0.0,0.0,81.49317,1.0,46.06525911708253,315.0,464441.06,2.0,692.0,18.138195777351246,140.0,,,8274.0,3500.0,11976.0,0.0,,959520.0,,,5.0,0.0,1.0,,,0.0,1.0,,0.0,10681943416204121872,br_89,mp_donetsk2,1616.0,154,38,Verdansk
socom1880,15,True,False,False,True,True,False,True,0.0,0.0,975.0,1042.0,0.0,0.0,0.0,74.65826,0.0,56.14203454894434,184.0,363146.7,2.0,685.0,10.595009596928982,,,,,,,,,,,,,,,,,,,,,10681943416204121872,br_89,mp_donetsk2,1616.0,154,38,Verdansk
MarkMadness,19,True,False,False,True,True,False,True,1.0,0.3333333333333333,5275.0,903.0,0.0,0.0,0.0,73.58263,1.0,350.4983388704319,696.0,357263.6,3.0,300.0,46.245847176079735,0.0,,1.0,7358.0,9725.0,17138.0,0.0,,821616.0,,2.0,5.0,0.0,,5.0,,2.0,0.0,2.0,0.0,12618185840115506783,br_89,mp_donetsk2,1648.0,152,40,Verdansk
clayschubiner,19,True,False,False,True,True,False,True,2.0,1.0,1750.0,900.0,0.0,0.0,0.0,91.40436,1.0,116.66666666666667,489.0,528066.0,2.0,724.0,32.6,10.0,1.0,2.0,7358.0,6200.0,13689.0,0.0,,821616.0,,1.0,5.0,0.0,,,,0.0,1.0,2.0,0.0,12618185840115506783,br_89,mp_donetsk2,1648.0,152,40,Verdansk
killacure24,19,True,False,False,True,True,False,True,1.0,1.0,2950.0,833.0,0.0,0.0,0.0,93.544136,1.0,212.48499399759905,302.0,485525.1,1.0,353.0,21.752701080432175,0.0,,,6779.0,7400.0,14179.0,0.0,,821616.0,,,5.0,0.0,,2.0,,0.0,1.0,2.0,0.0,12618185840115506783,br_89,mp_donetsk2,1648.0,152,40,Verdansk
socom1880,19,True,False,False,True,True,False,True,0.0,0.0,600.0,898.0,0.0,0.0,0.0,66.14078,0.0,40.089086859688194,234.0,355584.8,3.0,690.0,15.634743875278396,,,,,,,,,,,,,,,,,,,,,12618185840115506783,br_89,mp_donetsk2,1648.0,152,40,Verdansk
MarkMadness,33,True,False,False,True,False,False,True,1.0,0.3333333333333333,3325.0,900.0,0.0,0.0,0.0,62.34414,1.0,221.66666666666669,795.0,252921.78,3.0,400.0,53.0,10.0,,1.0,6126.0,5525.0,11661.0,0.0,,791184.0,,1.0,3.0,0.0,,1.0,,2.0,0.0,6.0,0.0,795009876199975067,br_25,mp_donetsk2,1582.0,148,53,Verdansk
clayschubiner,33,True,False,False,True,False,False,True,0.0,0.0,800.0,900.0,0.0,0.0,0.0,81.67083,0.0,53.33333333333333,327.0,289158.28,2.0,631.0,21.8,10.0,,,6126.0,3000.0,9136.0,0.0,,791184.0,,,3.0,0.0,,,,0.0,1.0,5.0,0.0,795009876199975067,br_25,mp_donetsk2,1582.0,148,53,Verdansk
killacure24,33,True,False,False,True,False,False,True,4.0,2.0,3350.0,900.0,1.0,0.0,0.0,94.139656,2.0,223.33333333333334,1171.0,336476.84,2.0,384.0,78.06666666666666,10.0,1.0,2.0,6126.0,5450.0,11641.0,0.0,,791184.0,,3.0,3.0,0.0,1.0,1.0,,0.0,1.0,6.0,0.0,795009876199975067,br_25,mp_donetsk2,1582.0,148,53,Verdansk
MarkMadness,44,True,False,False,True,False,False,True,2.0,1.0,1150.0,412.0,0.0,0.0,0.0,96.38554,2.0,167.4757281553398,945.0,229346.12,2.0,264.0,137.62135922330097,10.0,,2.0,2602.0,1150.0,3762.0,0.0,,333600.0,,1.0,1.0,0.0,,,,0.0,1.0,2.0,0.0,369277889075546720,br_25,mp_donetsk2,1645.0,152,54,Verdansk
clayschubiner,44,True,False,False,True,False,False,True,0.0,0.0,100.0,413.0,0.0,0.0,0.0,42.168674,0.0,14.527845036319613,103.0,264667.72,2.0,202.0,14.9636803874092,0.0,,,2602.0,100.0,2702.0,0.0,,333600.0,,,1.0,0.0,,,,1.0,0.0,,0.0,369277889075546720,br_25,mp_donetsk2,1645.0,152,54,Verdansk
killacure24,44,True,False,False,True,False,False,True,2.0,1.0,875.0,413.0,0.0,0.0,0.0,66.465256,1.0,127.11864406779662,204.0,374210.22,2.0,325.0,29.636803874092006,0.0,,1.0,2602.0,875.0,3477.0,0.0,,333600.0,,1.0,1.0,0.0,,,,0.0,1.0,2.0,0.0,369277889075546720,br_25,mp_donetsk2,1645.0,152,54,Verdansk
MarkMadness,12,True,True,False,True,False,False,True,1.0,0.3333333333333333,775.0,1132.0,0.0,0.0,0.0,67.919075,1.0,41.07773851590106,1194.0,338311.2,3.0,866.0,63.28621908127208,80.0,,1.0,9150.0,2175.0,11405.0,0.0,,1038624.0,,1.0,4.0,0.0,1.0,,,1.0,1.0,,0.0,11900067139986385115,br_89,mp_donetsk2,1547.0,152,38,Verdansk
Chieffelix47,12,True,True,False,True,False,False,True,4.0,2.0,4375.0,1132.0,0.0,0.0,0.0,77.552986,4.0,231.8904593639576,1507.0,344173.7,2.0,408.0,79.87632508833921,60.0,1.0,3.0,9150.0,5575.0,14795.0,0.0,,1038624.0,,5.0,4.0,0.0,3.0,1.0,,1.0,0.0,2.0,0.0,11900067139986385115,br_89,mp_donetsk2,1547.0,152,38,Verdansk
clayschubiner,12,True,True,False,True,False,False,True,2.0,1.0,2675.0,1132.0,1.0,0.0,0.0,73.69942,2.0,141.78445229681978,1147.0,322635.34,2.0,1253.0,60.79505300353357,20.0,1.0,,9150.0,3675.0,12912.0,0.0,,1038624.0,,3.0,4.0,0.0,1.0,1.0,,0.0,1.0,,0.0,11900067139986385115,br_89,mp_donetsk2,1547.0,152,38,Verdansk
killacure24,12,True,True,False,True,False,False,True,5.0,2.5,3150.0,1132.0,1.0,0.0,0.0,94.89402,4.0,166.96113074204945,2486.0,452164.47,2.0,366.0,131.7667844522968,30.0,,4.0,9150.0,4150.0,13495.0,0.0,,1038624.0,,6.0,4.0,0.0,,1.0,,0.0,1.0,1.0,0.0,11900067139986385115,br_89,mp_donetsk2,1547.0,152,38,Verdansk
Chieffelix47,2,True,True,False,False,True,False,True,7.0,3.5,10575.0,1713.0,0.0,0.0,0.0,98.32366,4.0,370.4028021015762,1710.0,771977.44,2.0,517.0,59.89492119089317,0.0,5.0,3.0,13104.0,12475.0,26780.0,0.0,,1567872.0,,4.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,9.0,0.0,17863937193977781474,br_89,mp_donetsk2,1622.0,151,38,Verdansk
clayschubiner,2,True,True,False,False,True,False,True,3.0,1.5,4350.0,1714.0,0.0,0.0,0.0,96.38943,3.0,152.27537922987165,1193.0,768880.56,2.0,686.0,41.76196032672112,20.0,2.0,,13104.0,6250.0,20256.0,0.0,,1567872.0,,,3.0,0.0,,2.0,2.0,0.0,1.0,7.0,0.0,17863937193977781474,br_89,mp_donetsk2,1622.0,151,38,Verdansk
killacure24,2,True,True,False,False,True,False,True,5.0,2.5,6750.0,1713.0,1.0,0.0,0.0,88.33011,4.0,236.42732049036778,1560.0,708008.6,2.0,398.0,54.640980735551665,30.0,3.0,3.0,13104.0,8650.0,22489.0,0.0,,1567872.0,,3.0,3.0,0.0,1.0,2.0,,0.0,1.0,2.0,0.0,17863937193977781474,br_89,mp_donetsk2,1622.0,151,38,Verdansk
socom1880,2,True,True,False,False,True,False,True,2.0,0.5,4000.0,1714.0,2.0,0.0,0.0,82.84977,1.0,140.02333722287048,1212.0,613515.2,4.0,1136.0,42.42707117852976,,,,,,,,,,,,,,,,,,,,,17863937193977781474,br_89,mp_donetsk2,1622.0,151,38,Verdansk
MarkMadness,3,True,False,False,True,True,False,True,3.0,1.5,3375.0,1624.0,0.0,0.0,0.0,71.28842,1.0,124.69211822660098,1341.0,486582.47,2.0,826.0,49.54433497536946,0.0,,1.0,13079.0,5140.0,18417.0,0.0,,1513056.0,,2.0,2.0,0.0,1.0,1.0,,0.0,1.0,2.0,0.0,9768008423333984655,br_89,mp_donetsk2,1600.0,155,41,Verdansk
clayschubiner,3,True,False,False,True,True,False,True,1.0,0.3333333333333333,1300.0,1625.0,0.0,0.0,0.0,56.572926,1.0,48.0,808.0,435032.62,3.0,992.0,29.833846153846157,0.0,,,13079.0,3040.0,16222.0,0.0,,1513056.0,,,2.0,0.0,1.0,1.0,,1.0,1.0,,0.0,9768008423333984655,br_89,mp_donetsk2,1600.0,155,41,Verdansk
killacure24,3,True,False,False,True,True,False,True,7.0,3.5,4325.0,1625.0,1.0,0.0,0.0,85.022896,7.0,159.69230769230768,2546.0,484454.25,2.0,945.0,94.00615384615385,290.0,1.0,6.0,13079.0,6165.0,20079.0,0.0,,1513056.0,,5.0,2.0,0.0,2.0,1.0,,0.0,1.0,3.0,0.0,9768008423333984655,br_89,mp_donetsk2,1600.0,155,41,Verdansk
socom1880,3,True,False,False,True,True,False,True,6.0,3.0,3850.0,1625.0,2.0,0.0,0.0,76.52061,4.0,142.15384615384616,2084.0,374842.56,2.0,498.0,76.94769230769231,,,,,,,,,,,,,,,,,,,,,9768008423333984655,br_89,mp_donetsk2,1600.0,155,41,Verdansk
MarkMadness,39,False,False,False,True,True,False,True,1.0,0.5,1550.0,591.0,0.0,0.0,0.0,83.657585,1.0,157.36040609137055,307.0,203646.89,2.0,566.0,31.16751269035533,20.0,,,4457.0,1950.0,6427.0,0.0,,511776.0,,,1.0,0.0,,1.0,,0.0,1.0,2.0,0.0,6548550524296170821,br_25,mp_donetsk2,1624.0,150,55,Verdansk
clayschubiner,39,False,False,False,True,True,False,True,0.0,0.0,250.0,591.0,0.0,0.0,0.0,60.311283,0.0,25.380710659898476,250.0,223010.61,3.0,312.0,25.38071065989848,0.0,,,4457.0,250.0,4707.0,0.0,,511776.0,,1.0,1.0,0.0,,,,2.0,0.0,1.0,0.0,6548550524296170821,br_25,mp_donetsk2,1624.0,150,55,Verdansk
socom1880,39,False,False,False,True,True,False,True,1.0,0.5,800.0,591.0,0.0,0.0,0.0,82.68482,1.0,81.21827411167513,170.0,211661.5,2.0,430.0,17.258883248730964,,,,,,,,,,,,,,,,,,,,,6548550524296170821,br_25,mp_donetsk2,1624.0,150,55,Verdansk
Arturias13,4,True,False,False,False,True,True,True,5.0,5.0,7225.0,1732.0,1.0,0.0,0.0,78.21406,7.0,250.28868360277139,1843.0,396826.84,1.0,774.0,63.84526558891455,,,,,,,,,,,,,,,,,,,,,7790995940924453416,br_89,mp_donetsk2,1652.0,148,39,Verdansk
clayschubiner,4,True,False,False,False,True,True,True,2.0,1.0,1825.0,1732.0,0.0,0.0,0.0,83.91387,1.0,63.22170900692841,721.0,536610.7,2.0,776.0,24.97690531177829,10.0,,,12423.0,3665.0,16375.0,0.0,,1441728.0,,,3.0,0.0,3.0,1.0,,0.0,1.0,3.0,0.0,7790995940924453416,br_89,mp_donetsk2,1652.0,148,39,Verdansk
killacure24,4,True,False,False,False,True,True,True,7.0,2.3333333333333335,4600.0,1733.0,2.0,0.0,0.0,76.94744,4.0,159.2613964223889,2241.0,463507.0,3.0,804.0,77.58799769186382,150.0,2.0,6.0,12423.0,6740.0,20512.0,0.0,,1441728.0,2.0,3.0,3.0,0.0,1.0,,,2.0,0.0,4.0,0.0,7790995940924453416,br_89,mp_donetsk2,1652.0,148,39,Verdansk
socom1880,4,True,False,False,False,True,True,True,8.0,4.0,7125.0,1733.0,0.0,0.0,0.0,86.13046,5.0,246.68205424120026,3189.0,550848.5,2.0,803.0,110.40969417195615,,,,,,,,,,,,,,,,,,,,,7790995940924453416,br_89,mp_donetsk2,1652.0,148,39,Verdansk
Arturias13,38,True,False,False,False,True,True,True,1.0,1.0,325.0,153.0,0.0,0.0,0.0,98.68421,1.0,127.45098039215686,308.0,164036.84,0.0,0.0,120.78431372549021,,,,,,,,,,,,,,,,,,,,,7157642993391206835,br_89,mp_donetsk2,1612.0,152,39,Verdansk
clayschubiner,38,True,False,False,False,True,True,True,0.0,0.0,0.0,153.0,0.0,0.0,0.0,98.68421,0.0,0.0,72.0,222268.38,0.0,0.0,28.23529411764706,0.0,,,502.0,0.0,502.0,0.0,,81264.0,,,,0.0,,,,0.0,0.0,,0.0,7157642993391206835,br_89,mp_donetsk2,1612.0,152,39,Verdansk
killacure24,38,True,False,False,False,True,True,True,0.0,0.0,0.0,153.0,0.0,0.0,0.0,98.68421,0.0,0.0,12.0,224023.98,1.0,200.0,4.705882352941177,55.0,,,502.0,700.0,1257.0,0.0,,81264.0,,,,0.0,,,,0.0,0.0,,0.0,7157642993391206835,br_89,mp_donetsk2,1612.0,152,39,Verdansk
socom1880,38,True,False,False,False,True,True,True,0.0,0.0,0.0,152.0,0.0,0.0,0.0,98.68421,0.0,0.0,112.0,228603.14,1.0,200.0,44.21052631578947,,,,,,,,,,,,,,,,,,,,,7157642993391206835,br_89,mp_donetsk2,1612.0,152,39,Verdansk
Arturias13,6,True,False,False,False,True,True,True,0.0,0.0,4400.0,1561.0,0.0,0.0,0.0,60.175793,0.0,169.12235746316463,486.0,432912.94,2.0,468.0,18.680333119795005,,,,,,,,,,,,,,,,,,,,,6940195660567946582,br_89,mp_donetsk2,1635.0,152,38,Verdansk
clayschubiner,6,True,False,False,False,True,True,True,1.0,0.5,4950.0,1561.0,0.0,0.0,0.0,58.823532,1.0,190.26265214606022,164.0,591900.0,2.0,456.0,6.303651505445227,0.0,,,11964.0,10800.0,22874.0,0.0,,1469520.0,,,6.0,0.0,,4.0,,0.0,1.0,3.0,0.0,6940195660567946582,br_89,mp_donetsk2,1635.0,152,38,Verdansk
killacure24,6,True,False,False,False,True,True,True,1.0,0.5,6900.0,1561.0,1.0,0.0,0.0,80.79784,1.0,265.2146060217809,344.0,622475.1,2.0,569.0,13.222293401665599,45.0,,,11964.0,12950.0,25077.0,0.0,,1469520.0,,,6.0,0.0,,5.0,,0.0,1.0,2.0,0.0,6940195660567946582,br_89,mp_donetsk2,1635.0,152,38,Verdansk
